date,time,price,area,price_m2,price_total,location
2024-10-14,13:42,384.8,96.0,4.008333333333334,"384.8 сая ₮
үнэ тохирно","УБ — Баянзүрх, Бөхийн Өргөө"
2024-10-14,13:42,3.5,95.0,3.5,"3.5 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 3"
2024-10-14,13:42,6.2,82.78,6.2,6.2 сая ₮,"УБ — Хан-Уул, Japan town"
2024-10-14,13:42,6.75,161.0,6.75,"6.75 сая ₮
үнэ тохирно","УБ — Хан-Уул, River Garden"
2024-10-14,13:42,5.7,140.7,5.7,"5.7 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 11"
2024-10-14,13:42,3.0,88.0,3.0,"3 сая ₮
үнэ тохирно","УБ — Баянгол, 25-р эмийн сан"
2024-10-14,13:42,10.5,165.0,10.5,10.5 сая ₮,"УБ — Хан-Уул, River Garden"
2024-10-14,13:43,561.41,133.67,4.1999700755592135,"561.41 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 36"
2024-10-14,13:43,120.51,40.17,3.0,120.51 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 4"
2024-10-14,13:43,517.2,129.3,4.0,"517.2 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 4"
2024-10-14,13:43,626.56,133.31,4.700022503938189,626.56 сая ₮,"УБ — Хан-Уул, Хүүшийн ам"
2024-10-14,13:44,3.0,60.0,3.0,3 сая ₮,"УБ — Баянгол, 3, 4 хороолол"
2024-10-14,13:44,348.0,145.0,2.4,348 сая ₮,"УБ — Хан-Уул, UB Town"
2024-10-14,13:44,250.0,72.67,3.440209164717215,250 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 11"
2024-10-14,13:45,380.0,110.0,3.4545454545454546,380 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-14,13:47,500.0,100.46,4.977105315548477,500 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 11"
2024-10-14,13:50,320.0,79.93,4.003503065182034,320 сая ₮,"УБ — Баянгол, Баянгол, Хороо 3"
2024-10-14,13:51,205.0,54.3,3.775322283609577,"205 сая ₮
үнэ тохирно","УБ — Сүхбаатар, 7-р хороолол"
2024-10-14,13:52,200.0,55.0,3.6363636363636362,200 сая ₮,"УБ — Чингэлтэй, Чингэлтэй, Хороо 6"
2024-10-14,13:52,550.0,79.98,6.876719179794948,550 сая ₮,"УБ — Хан-Уул, Хүннү"
2024-10-14,13:53,167.58,52.0,3.222692307692308,167.58 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,13:53,627.0,145.8,4.300411522633745,627 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,13:53,125.0,37.06,3.3729087965461413,125 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 21"
2024-10-14,13:53,295.0,178.0,1.6573033707865168,295 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-14,13:53,162.0,50.65,3.198420533070089,162 сая ₮,"УБ — Баянзүрх, 16-р хороолол"
2024-10-14,13:54,315.0,70.0,4.5,315 сая ₮,"УБ — Хан-Уул, 120 мянгат"
2024-10-14,13:54,215.0,45.0,4.777777777777778,215 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-14,13:54,265.0,67.0,3.955223880597015,265 сая ₮,"УБ — Хан-Уул, King Tower"
2024-10-14,13:54,132.0,43.8,3.0136986301369864,"132 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 19"
2024-10-14,13:54,147.2,46.0,3.1999999999999997,"147.2 сая ₮
үнэ тохирно","УБ — Баянгол, 3, 4 хороолол"
2024-10-14,13:55,222.63,76.0,2.929342105263158,222.63 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-14,13:55,173.0,60.5,2.8595041322314048,"173 сая ₮
үнэ тохирно","УБ — Сүхбаатар, 11-р хороолол"
2024-10-14,13:55,170.0,53.0,3.207547169811321,"170 сая ₮
үнэ тохирно","УБ — Баянзүрх, Халдвартын эмнэлэг"
2024-10-14,13:55,247.36,95.0,2.603789473684211,247.36 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-14,13:55,1300.0,133.0,9.774436090225564,1.3 Тэрбум ₮,"УБ — Хан-Уул, Japan town"
2024-10-14,13:57,165.0,61.0,2.7049180327868854,"165 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 15"
2024-10-14,13:58,180.0,30.0,6.0,"180 сая ₮
үнэ тохирно","УБ — Баянзүрх, Сансар"
2024-10-14,14:00,155.0,53.75,2.883720930232558,"155 сая ₮
үнэ тохирно","УБ — Баянзүрх, Улаанхуаран"
2024-10-14,14:02,280.8,86.4,3.25,"280.8 сая ₮
үнэ тохирно","УБ — Хан-Уул, Нүхтийн ам"
2024-10-14,14:02,405.0,121.2,3.3415841584158414,405 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-14,14:03,530.0,109.0,4.862385321100917,530 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-14,14:06,460.0,112.0,4.107142857142857,"460 сая ₮
үнэ тохирно","УБ — Хан-Уул, King Tower"
2024-10-14,14:06,124.0,44.0,2.8181818181818183,124 сая ₮,"УБ — Баянгол, 10-р хороолол"
2024-10-14,14:06,255.0,63.69,4.0037682524729155,255 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 1"
2024-10-14,14:06,7.8,242.0,7.8,"7.8 сая ₮
үнэ тохирно","УБ — Хан-Уул, Зайсан"
2024-10-14,14:07,311.0,79.75,3.8996865203761755,"311 сая ₮
үнэ тохирно","УБ — Баянзүрх, Сансар"
2024-10-14,14:07,154.0,70.0,2.2,154 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 25"
2024-10-14,14:07,815.0,140.6,5.796586059743955,815 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 17"
2024-10-14,14:08,680.0,105.66,6.435737270490252,680 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-14,14:09,268.0,82.15,3.262325015216068,268 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,14:10,6.0,78.82,6.0,6 сая ₮,"УБ — Баянзүрх, Нарантуул зах"
2024-10-14,14:10,145.0,44.69,3.244573730140971,145 сая ₮,"УБ — Сүхбаатар, 100 айл"
2024-10-14,14:10,1170.0,108.0,10.833333333333334,1.17 Тэрбум ₮,"УБ — Сүхбаатар, Сүхбаатарын талбай"
2024-10-14,14:11,318.0,86.86,3.661063780796684,318 сая ₮,"УБ — Хан-Уул, Удирдлагын Академи"
2024-10-14,14:11,208.0,52.0,4.0,"208 сая ₮
үнэ тохирно","УБ — Хан-Уул, Зайсан"
2024-10-14,14:11,3.5,178.17,3.5,3.5 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 11"
2024-10-14,14:13,130.0,46.5,2.795698924731183,130 сая ₮,"УБ — Баянгол, Богд-Ар"
2024-10-14,14:14,380.0,96.51,3.9374158118329703,"380 сая ₮
500 сая ₮ үнэ тохирно","УБ — Хан-Уул, River stone"
2024-10-14,14:16,220.0,47.0,4.680851063829787,220 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-14,14:16,279.92,82.33,3.3999757075185233,279.92 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,14:17,110.0,41.19,2.670551104637048,110 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 19"
2024-10-14,14:18,168.56,42.14,4.0,168.56 сая ₮,"УБ — Хан-Уул, River stone"
2024-10-14,14:18,3.5,73.5,3.5,3.5 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-14,14:18,3.8,53.0,3.8,"3.8 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 4"
2024-10-14,14:19,280.0,53.0,5.283018867924528,"280 сая ₮
үнэ тохирно","УБ — Сүхбаатар, 11-р хороолол"
2024-10-14,14:19,350.0,80.77,4.333292063885106,"350 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-14,14:20,320.0,74.62,4.288394532296971,320 сая ₮,"УБ — Хан-Уул, 19-р хороолол"
2024-10-14,14:21,110.0,39.0,2.8205128205128207,"110 сая ₮
үнэ тохирно","УБ — Баянзүрх, Офицер"
2024-10-14,14:22,185.0,55.0,3.3636363636363638,185 сая ₮,"УБ — Баянгол, Баянгол, Хороо 6"
2024-10-14,14:26,120.0,30.0,4.0,"120 сая ₮
135 сая ₮","УБ — Баянгол, Богд-Ар"
2024-10-14,14:26,4.5,98.0,4.5,4.5 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-14,14:26,167.0,50.0,3.34,167 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 3"
2024-10-14,14:27,220.0,74.0,2.972972972972973,220 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 10"
2024-10-14,14:28,173.0,48.91,3.5371089756695975,173 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-14,14:28,150.0,51.0,2.9411764705882355,150 сая ₮,"УБ — Баянзүрх, 15-р хороолол"
2024-10-14,14:29,145.0,36.0,4.027777777777778,"145 сая ₮
үнэ тохирно","УБ — Баянгол, 10-р хороолол"
2024-10-14,14:29,120.51,40.17,3.0,120.51 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,14:30,544.57,86.44,6.2999768625636285,544.57 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-14,14:31,88.0,20.0,4.4,"88 сая ₮
үнэ тохирно","УБ — Баянгол, 10-р хороолол"
2024-10-14,14:31,4.0,126.0,4.0,"4 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-14,14:32,3.3,57.25,3.3,3.3 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-14,14:32,155.0,42.0,3.6904761904761907,155 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-14,14:35,500.0,157.16,3.181471112242301,"500 сая ₮
үнэ тохирно","УБ — Баянзүрх, Улаанхуаран"
2024-10-14,14:35,210.0,40.0,5.25,"210 сая ₮
үнэ тохирно","УБ — Баянгол, 3, 4 хороолол"
2024-10-14,14:36,3.4,58.4,3.4,"3.4 сая ₮
үнэ тохирно","УБ — Баянгол, 3, 4 хороолол"
2024-10-14,14:37,5.8,120.0,5.8,5.8 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-14,14:37,670.0,123.0,5.4471544715447155,"670 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-14,14:38,670.0,123.0,5.4471544715447155,"670 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-14,14:39,304.36,87.0,3.4983908045977015,304.36 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 36"
2024-10-14,14:39,396.0,120.0,3.3,"396 сая ₮
үнэ тохирно","УБ — Хан-Уул, Зайсан"
2024-10-14,14:39,393.45,89.42,4.400022366360993,393.45 сая ₮,"УБ — Чингэлтэй, Чингэлтэй, Хороо 3"
2024-10-14,14:40,5.5,74.56,5.5,5.5 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-14,14:41,1300.0,133.0,9.774436090225564,1.3 Тэрбум ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-14,14:41,153.22,61.29,2.4999184206232665,153.22 сая ₮,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 4"
2024-10-14,14:42,620.0,124.11,4.995568447345097,620 сая ₮,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн"
2024-10-14,14:44,94.0,36.9,2.5474254742547426,"94 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-14,14:45,180.0,45.4,3.9647577092511015,"180 сая ₮
190 сая ₮ үнэ тохирно","УБ — Баянгол, 10-р хороолол"
2024-10-14,14:45,166.5,62.0,2.685483870967742,166.5 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-14,14:45,388.75,77.75,5.0,"388.75 сая ₮
үнэ тохирно","УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-14,14:46,100.0,70.0,1.4285714285714286,100 сая ₮,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 6"
2024-10-14,14:48,2.3,48.14,2.3,"2.3 сая ₮
үнэ тохирно","УБ — Баянзүрх, 13-р хороолол"
2024-10-14,14:49,4.5,83.0,4.5,"4.5 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-14,14:49,178.0,70.0,2.5428571428571427,178 сая ₮,"УБ — Баянзүрх, Натур худалдааны төв"
2024-10-14,14:49,4.8,83.26,4.8,4.8 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,14:49,3.1,61.3,3.1,3.1 сая ₮,"УБ — Баянгол, Гэмтэл согог судлалын үндэсний төв"
2024-10-14,14:49,177.65,61.26,2.8999347045380346,177.65 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,14:50,4.3,145.8,4.3,4.3 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,14:51,450.0,71.27,6.314017118001964,450 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 18"
2024-10-14,14:52,380.0,110.0,3.4545454545454546,380 сая ₮,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн"
2024-10-14,14:52,505.6,64.0,7.9,505.6 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 4"
2024-10-14,14:52,325.5,93.0,3.5,"325.5 сая ₮
үнэ тохирно","УБ — Хан-Уул, Арцатын ам"
2024-10-14,14:52,376.0,83.5,4.502994011976048,376 сая ₮,"УБ — Баянгол, Төмөр зам"
2024-10-14,14:53,556.0,85.0,6.541176470588235,556 сая ₮,"УБ — Сүхбаатар, Цирк"
2024-10-14,14:53,270.0,82.0,3.292682926829268,270 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 14"
2024-10-14,14:54,4.5,83.0,4.5,"4.5 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-14,14:55,1700.0,157.0,10.828025477707007,1.7 Тэрбум ₮,"УБ — Хан-Уул, Bella Vista"
2024-10-14,14:55,110.0,31.16,3.5301668806161746,110 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-14,14:56,268.6,79.0,3.4000000000000004,"268.6 сая ₮
үнэ тохирно","УБ — Баянгол, Баянгол, Хороо 20"
2024-10-14,14:56,620.0,124.11,4.995568447345097,620 сая ₮,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн"
2024-10-14,14:57,265.0,61.9,4.281098546042004,"265 сая ₮
үнэ тохирно","УБ — Баянзүрх, Натур худалдааны төв"
2024-10-14,14:57,379.0,87.0,4.35632183908046,"379 сая ₮
үнэ тохирно","УБ — Чингэлтэй, Чингэлтэй, Хороо 2"
2024-10-14,14:58,2.6,87.32,2.6,"2.6 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 25"
2024-10-14,14:59,186.0,51.35,3.6222005842259004,186 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-14,14:59,220.0,80.0,2.75,"220 сая ₮
үнэ тохирно","УБ — Баянгол, Модны 2"
2024-10-14,14:59,521.0,70.0,7.442857142857143,521 сая ₮,"УБ — Хан-Уул, 120 мянгат"
2024-10-14,15:03,120.0,32.0,3.75,"120 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 5"
2024-10-14,15:04,1740.0,165.74,10.498370942439966,1.74 Тэрбум ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 17"
2024-10-14,15:04,135.0,44.8,3.013392857142857,"135 сая ₮
үнэ тохирно","УБ — Баянзүрх, Офицер"
2024-10-14,15:04,350.0,100.0,3.5,350 сая ₮,"УБ — Чингэлтэй, Чингэлтэй, Хороо 5"
2024-10-14,15:05,3.1,53.0,3.1,3.1 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-14,15:05,5.35,145.0,5.35,5.35 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-14,15:06,1300.0,167.5,7.7611940298507465,"1.3 Тэрбум ₮
үнэ тохирно","УБ — Сүхбаатар, Сүхбаатар, Хороо 6"
2024-10-14,15:06,326.0,102.07,3.193886548447144,326 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-14,15:06,168.0,47.0,3.574468085106383,168 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-14,15:06,145.0,44.06,3.2909668633681344,145 сая ₮,"УБ — Баянгол, Алтай хотхон"
2024-10-14,15:07,3.1,82.9,3.1,3.1 сая ₮,"УБ — Баянгол, 10-р хороолол"
2024-10-14,15:08,200.0,54.76,3.652300949598247,"200 сая ₮
үнэ тохирно","УБ — Чингэлтэй, Чингэлтэй, Хороо 5"
2024-10-14,15:08,3.3,96.71,3.3,3.3 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,15:09,690.0,153.0,4.509803921568627,690 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,15:09,368.5,67.0,5.5,368.5 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-14,15:09,3.3,117.8,3.3,3.3 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-14,15:09,3.4,125.0,3.4,"3.4 сая ₮
үнэ тохирно","УБ — Баянгол, 3, 4 хороолол"
2024-10-14,15:09,2.8,376.0,2.8,2.8 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-14,15:09,2.8,77.76,2.8,2.8 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-14,15:09,3.5,109.6,3.5,3.5 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 15"
2024-10-14,15:10,3.8,108.0,3.8,3.8 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,15:14,283.0,86.0,3.2906976744186047,"283 сая ₮
үнэ тохирно","УБ — Хан-Уул, Нисэх"
2024-10-14,15:15,260.0,52.0,5.0,260 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 6"
2024-10-14,15:15,507.22,107.92,4.699962935507783,"507.22 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 20"
2024-10-14,15:16,140.0,50.0,2.8,"140 сая ₮
үнэ тохирно","УБ — Сүхбаатар, 100 айл"
2024-10-14,15:17,268.0,58.0,4.620689655172414,268 сая ₮,"УБ — Баянгол, Нарны хороолол"
2024-10-14,15:20,210.0,54.0,3.888888888888889,210 сая ₮,"УБ — Сүхбаатар, 5-р хороолол"
2024-10-14,15:21,1080.0,138.9,7.775377969762419,1.08 Тэрбум ₮,"УБ — Хан-Уул, River Garden"
2024-10-14,15:21,145.0,51.36,2.823208722741433,145 сая ₮,"УБ — Сонгинохайрхан, 21-р хороолол"
2024-10-14,15:21,3.4,67.37,3.4,"3.4 сая ₮
үнэ тохирно","УБ — Хан-Уул, Зайсан"
2024-10-14,15:23,210.0,75.0,2.8,210 сая ₮,"УБ — Сонгинохайрхан, 1-р хороолол"
2024-10-14,15:24,112.0,39.3,2.849872773536896,112 сая ₮,"УБ — Сонгинохайрхан, Москва хороолол"
2024-10-14,15:25,388.0,134.0,2.8955223880597014,388 сая ₮,"УБ — Баянзүрх, Натур худалдааны төв"
2024-10-14,15:27,423.0,136.0,3.110294117647059,423 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-14,15:29,124.0,50.0,2.48,"124 сая ₮
үнэ тохирно","УБ — Хан-Уул, Буянт Ухаа хороолол"
2024-10-14,15:29,258.0,72.6,3.553719008264463,258 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-14,15:30,369.0,62.0,5.951612903225806,369 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 3"
2024-10-14,15:31,323.6,80.9,4.0,323.6 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,15:31,261.6,65.0,4.024615384615385,261.6 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-14,15:32,367.0,103.7,3.5390549662487945,"367 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хурд"
2024-10-14,15:35,376.0,83.0,4.530120481927711,"376 сая ₮
үнэ тохирно","УБ — Хан-Уул, Зайсан"
2024-10-14,15:35,155.0,47.0,3.297872340425532,155 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-14,15:37,2.8,43.8,2.8,"2.8 сая ₮
үнэ тохирно","УБ — Баянгол, 10-р хороолол"
2024-10-14,15:37,316.0,71.49,4.420198629178906,316 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 11"
2024-10-14,15:38,105.0,30.0,3.5,105 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 8"
2024-10-14,15:39,320.0,75.0,4.266666666666667,320 сая ₮,"УБ — Хан-Уул, 19-р хороолол"
2024-10-14,15:39,445.0,71.0,6.267605633802817,445 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-14,15:39,445.0,71.11,6.257910279848122,445 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-14,15:40,235.0,63.37,3.7083793593182897,235 сая ₮,"УБ — Баянзүрх, РЦНК"
2024-10-14,15:40,498.96,79.0,6.315949367088607,498.96 сая ₮,"УБ — Хан-Уул, 120 мянгат"
2024-10-14,15:41,280.0,73.89,3.789416700500744,280 сая ₮,"УБ — Баянгол, Алтай хотхон"
2024-10-14,15:43,1350.0,160.0,8.4375,1.35 Тэрбум ₮,"УБ — Хан-Уул, Зайсан"
2024-10-14,15:43,483.0,93.0,5.193548387096774,483 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-14,15:45,165.0,58.0,2.8448275862068964,165 сая ₮,"УБ — Баянгол, Баянгол, Хороо 20"
2024-10-14,15:46,180.0,50.48,3.5657686212361335,180 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 2"
2024-10-14,15:46,735.0,147.0,5.0,735 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 23"
2024-10-14,15:46,300.0,75.0,4.0,300 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,15:48,624.0,178.17,3.5022731099511706,"624 сая ₮
677 сая ₮","УБ — Хан-Уул, Хүннү"
2024-10-14,15:48,161.25,53.75,3.0,161.25 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-14,15:48,85.0,43.0,1.9767441860465116,85 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 19"
2024-10-14,15:48,333.0,116.9,2.8485885372112913,"333 сая ₮
үнэ тохирно","УБ — Хан-Уул, Мишээл"
2024-10-14,15:49,370.0,99.7,3.711133400200602,370 сая ₮,"УБ — Баянзүрх, Баянмонгол хороолол"
2024-10-14,15:50,168.0,44.5,3.7752808988764044,168 сая ₮,"УБ — Баянгол, Гэмтэл согог судлалын үндэсний төв"
2024-10-14,15:53,120.0,33.0,3.6363636363636362,"120 сая ₮
үнэ тохирно","УБ — Баянгол, 3, 4 хороолол"
2024-10-14,15:53,323.0,80.0,4.0375,323 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,15:53,327.0,85.84,3.809412861136999,"327 сая ₮
381.78 сая ₮ үнэ тохирно","УБ — Баянгол, Нарны хороолол"
2024-10-14,15:55,4.9,93.3,4.9,"4.9 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-14,15:56,3.6,65.0,3.6,3.6 сая ₮,"УБ — Баянзүрх, 13-р хороолол"
2024-10-14,15:58,2.7,86.0,2.7,2.7 сая ₮,"УБ — Баянгол, Алтай хотхон"
2024-10-14,15:58,326.6,102.07,3.1997648672479677,326.6 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-14,15:59,8.2,201.0,8.2,8.2 сая ₮,"УБ — Хан-Уул, Хүннү"
2024-10-14,15:59,308.8,68.63,4.499490018942154,308.8 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-14,15:59,245.0,72.44,3.3821093318608506,245 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-14,15:59,355.0,95.26,3.726642872139408,"355 сая ₮
380 сая ₮","УБ — Баянгол, Төмөр зам"
2024-10-14,15:59,186.0,51.35,3.6222005842259004,186 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-14,16:00,380.0,110.0,3.4545454545454546,380 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-14,16:00,819.5,149.0,5.5,819.5 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 11"
2024-10-14,16:00,59.0,26.0,2.269230769230769,59 сая ₮,"УБ — Сонгинохайрхан, 21-р хороолол"
2024-10-14,16:01,110.0,31.16,3.5301668806161746,110 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-14,16:01,170.0,35.0,4.857142857142857,"170 сая ₮
үнэ тохирно","УБ — Баянгол, 4-р хороолол"
2024-10-14,16:01,534.3,137.0,3.8999999999999995,"534.3 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 17"
2024-10-14,16:01,550.0,79.98,6.876719179794948,"550 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хүннү"
2024-10-14,16:01,310.0,70.12,4.420992584141471,310 сая ₮,"УБ — Хан-Уул, 19-р хороолол"
2024-10-14,16:04,345.0,60.0,5.75,345 сая ₮,"УБ — Сүхбаатар, Бага тойрог"
2024-10-14,16:07,198.0,40.0,4.95,198 сая ₮,"УБ — Баянгол, 3, 4 хороолол"
2024-10-14,16:07,116.0,34.71,3.341976375684241,116 сая ₮,"УБ — Баянзүрх, 16-р хороолол"
2024-10-14,16:08,350.0,82.0,4.2682926829268295,350 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,16:08,477.0,113.57,4.200052830853219,477 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 24"
2024-10-14,16:08,230.0,51.2,4.4921875,230 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-14,16:08,319.5,71.0,4.5,"319.5 сая ₮
үнэ тохирно","УБ — Хан-Уул, Зайсан"
2024-10-14,16:09,2.8,75.81,2.8,2.8 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-14,16:09,820.0,105.64,7.762211283604695,820 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-14,16:10,136.0,43.0,3.1627906976744184,136 сая ₮,"УБ — Баянзүрх, Офицер"
2024-10-14,16:10,385.0,83.0,4.63855421686747,385 сая ₮,"УБ — Баянгол, Төмөр зам"
2024-10-14,16:12,145.0,51.36,2.823208722741433,145 сая ₮,"УБ — Сонгинохайрхан, 21-р хороолол"
2024-10-14,16:13,840.0,180.0,4.666666666666667,840 сая ₮,"УБ — Хан-Уул, King Tower"
2024-10-14,16:14,184.0,49.51,3.7164209250656435,184 сая ₮,"УБ — Хан-Уул, Мишээл"
2024-10-14,16:14,448.0,128.14,3.4961760574371783,448 сая ₮,"УБ — Хан-Уул, Нүхтийн ам"
2024-10-14,16:14,465.0,112.0,4.151785714285714,465 сая ₮,"УБ — Хан-Уул, King Tower"
2024-10-14,16:15,289.44,86.4,3.3499999999999996,289.44 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 23"
